Date,Open,High,Low,Close,Volume,Adj Close
2003-01-27,68.75,69.65,67.69,68.40,3978400,61.27
2003-01-24,71.40,71.92,68.59,69.15,4135700,61.94
2003-01-23,71.00,72.20,70.31,71.92,3456400,64.31
2003-01-22,71.01,71.56,70.01,70.25,3137900,62.82
2003-01-21,73.00,73.35,71.00,71.00,3094300,63.49
2003-01-17,73.63,73.63,71.96,72.58,4294400,64.90
2003-01-16,73.45,74.40,73.15,73.62,3552900,65.83
2003-01-15,74.33,74.55,73.13,73.51,3401000,65.74
2003-01-14,73.90,75.60,73.52,74.70,2850200,66.80
2003-01-13,75.20,75.74,74.20,74.42,3096400,66.55
2003-01-10,72.99,75.75,72.80,74.92,5156300,67.00
2003-01-09,72.50,73.80,71.70,73.72,3924000,65.92
2003-01-08,72.71,72.77,70.68,70.92,3265200,63.42
2003-01-07,72.10,73.50,71.50,72.70,4606900,65.01
2003-01-06,70.02,73.44,70.00,73.00,4337600,65.28
2003-01-03,69.66,70.60,69.62,70.38,2342800,62.94
2003-01-02,68.10,70.80,68.00,69.65,4025400,62.28
2002-12-31,68.20,68.45,67.23,68.10,2286100,60.90
2002-12-30,68.25,68.56,67.00,68.14,3156200,60.93
2002-12-27,69.56,69.90,67.52,67.92,2594400,60.74
2002-12-26,69.80,70.64,69.33,69.55,2056700,62.19
2002-12-24,70.66,70.66,69.06,69.37,2116300,61.93
2002-12-23,71.03,71.56,70.36,70.65,2713800,63.07
2002-12-20,70.50,72.40,70.50,71.86,6796800,64.15
2002-12-19,73.70,74.24,70.02,70.30,7784500,62.76
2002-12-18,74.10,74.85,72.70,73.70,3051500,65.79
2002-12-17,74.30,75.75,74.15,74.69,2768200,66.68
2002-12-16,73.10,74.78,73.04,74.53,3449100,66.53
2002-12-13,74.24,74.24,72.67,73.10,2396900,65.26
2002-12-12,73.64,74.69,73.15,74.23,2533100,66.26
2002-12-11,74.01,74.47,72.84,73.47,2576100,65.59
2002-12-10,73.51,74.86,72.57,74.00,3444100,66.06
2002-12-09,74.51,74.51,72.53,73.45,3096700,65.57
2002-12-06,73.10,75.20,73.01,74.50,4222000,66.51
2002-12-05,75.85,76.32,74.05,74.45,3153700,66.46
2002-12-04,78.51,78.51,75.50,76.35,5014400,68.16
2002-12-03,78.79,78.89,77.65,78.50,3521300,70.08
2002-12-02,78.88,80.90,78.16,78.78,3595200,70.33
2002-11-29,79.65,80.00,78.81,78.87,1176800,70.41
2002-11-27,77.40,80.35,77.40,79.64,3681900,71.09
2002-11-26,79.01,79.01,76.61,76.83,3379000,68.59
2002-11-25,79.12,79.90,77.78,79.00,3859400,70.52
2002-11-22,79.01,80.28,79.00,79.11,3367500,70.62
2002-11-21,77.75,81.00,77.75,79.95,6904100,71.37
2002-11-20,75.09,77.90,74.53,77.41,3704200,69.10
2002-11-19,75.43,76.40,74.52,75.08,2429300,67.02
2002-11-18,75.70,76.59,74.95,75.42,4271100,67.33
2002-11-15,74.99,75.64,73.36,75.25,4074800,67.18
2002-11-14,73.40,75.15,73.40,74.99,3404000,66.94
2002-11-13,72.07,73.05,71.15,72.49,4128900,64.71
2002-11-12,71.78,73.08,71.28,72.07,3742600,64.34
2002-11-11,73.09,73.10,71.31,71.78,3222000,64.08
2002-11-08,74.10,74.95,72.83,73.08,2810500,65.24
2002-11-07,76.56,78.50,73.60,74.05,4406900,66.10
2002-11-06,76.74,77.10,74.79,76.55,5795400,68.34
2002-11-05,75.96,76.98,75.40,76.74,3444500,68.51
2002-11-04,74.98,78.00,73.45,75.96,6394800,67.81
2002-11-01,71.60,74.24,71.00,73.45,3859700,65.57
2002-10-31,72.36,72.75,71.51,71.60,2815700,63.92
2002-10-30,72.36,72.94,71.50,72.36,4184800,64.60
2002-10-29,73.49,73.69,71.20,72.37,6480400,64.60
2002-10-28,74.90,75.35,73.22,73.58,3720600,65.68
2002-10-25,72.50,74.25,72.00,73.99,3831800,66.05
2002-10-24,74.27,74.90,71.94,72.50,4184700,64.72
2002-10-23,71.85,74.31,71.28,74.27,4837100,66.19
2002-10-22,72.73,73.87,72.15,72.50,4943700,64.62
2002-10-21,70.00,74.84,69.40,74.70,8094700,66.58
2002-10-18,70.85,72.40,70.02,70.55,6406100,62.88
2002-10-17,70.69,72.48,70.25,72.48,7545300,64.60
2002-10-16,69.00,69.35,67.50,68.00,6362800,60.60
2002-10-15,68.00,70.11,67.25,70.00,8429200,62.39
2002-10-14,63.60,65.82,63.41,65.30,4544900,58.20
2002-10-11,62.70,65.14,62.70,64.20,6291000,57.22
2002-10-10,59.27,61.64,58.57,61.08,6496500,54.44
2002-10-09,60.30,61.20,58.85,59.28,6286300,52.83
2002-10-08,60.45,62.50,58.80,61.60,6731400,54.90
2002-10-07,61.55,62.35,59.40,59.53,6671000,53.06
2002-10-04,63.25,63.90,61.17,62.05,6589200,55.30
2002-10-03,65.40,65.41,62.75,62.90,7632400,56.06
2002-10-02,68.46,68.46,65.40,65.55,6330000,58.42
2002-10-01,66.50,68.80,65.08,68.45,5385500,61.01
2002-09-30,65.95,66.74,64.49,66.03,6261500,58.85
2002-09-27,67.55,68.89,66.00,66.13,4589500,58.94
2002-09-26,67.45,68.49,66.52,68.04,4668600,60.64
2002-09-25,67.25,67.45,64.50,67.45,6753300,60.11
2002-09-24,65.67,68.50,65.67,66.31,7503500,59.10
2002-09-23,66.10,66.20,64.50,65.67,6611700,58.53
2002-09-20,67.35,68.20,66.30,67.36,5547300,60.03
2002-09-19,69.38,69.39,67.10,67.15,6025500,59.85
2002-09-18,69.50,70.99,69.10,70.41,5394800,62.75
2002-09-17,73.45,73.69,70.69,70.87,4528400,63.16
2002-09-16,72.80,72.81,71.82,72.60,2142200,64.70
2002-09-13,72.05,73.30,71.85,73.00,3015400,65.06
2002-09-12,73.15,73.48,72.06,72.20,3514100,64.35
2002-09-11,74.75,75.25,73.45,73.69,2877900,65.68
2002-09-10,74.25,74.25,73.11,73.41,2995400,65.43
2002-09-09,71.70,74.90,71.29,74.30,4644100,66.22
2002-09-06,74.00,74.50,72.18,72.34,4495800,64.47
2002-09-05,73.30,73.99,72.04,72.89,7152200,64.96
2002-09-04,73.75,75.74,73.26,75.50,5099900,67.29
2002-09-03,76.06,76.10,73.50,73.75,5698000,65.73
2002-08-30,77.38,79.10,76.70,77.30,2988400,68.89
2002-08-29,75.75,77.85,75.50,77.38,3967100,68.96
2002-08-28,78.30,78.36,76.30,77.08,4212500,68.70
2002-08-27,80.03,80.74,78.68,79.10,3730600,70.50
2002-08-26,78.85,79.95,77.55,79.75,2462400,71.08
2002-08-23,79.10,79.10,77.51,78.30,2529800,69.78
2002-08-22,79.65,79.99,78.70,79.91,3525000,71.22
2002-08-21,79.95,80.00,78.40,79.88,5257300,71.19
2002-08-20,81.25,81.35,79.83,80.51,4701400,71.75
2002-08-19,79.53,81.97,79.23,81.50,4848700,72.64
2002-08-16,79.15,80.14,78.10,79.53,5253900,70.88
2002-08-15,79.00,79.90,77.81,79.55,7417400,70.90
2002-08-14,74.79,78.75,74.42,78.50,7010600,69.96
2002-08-13,75.23,77.90,74.21,74.79,7971500,66.66
2002-08-12,74.75,75.80,73.79,75.35,4323900,67.16
2002-08-09,73.70,75.88,73.13,75.45,4399600,67.24
2002-08-08,71.10,74.90,70.95,74.30,5175000,66.22
2002-08-07,70.85,71.44,68.90,70.95,5223800,63.23
2002-08-06,69.35,71.48,68.75,69.90,5498900,62.30
2002-08-05,70.49,70.49,67.75,68.05,4555300,60.65
2002-08-02,71.50,72.00,69.75,70.49,3932600,62.82
2002-08-01,73.15,74.18,71.73,71.99,3826900,64.16
2002-07-31,73.91,74.49,72.10,73.15,5047700,65.19
2002-07-30,72.20,75.15,72.05,73.90,5524200,65.86
2002-07-29,71.55,72.70,71.10,72.70,5980700,64.79
2002-07-26,69.50,69.90,68.20,69.58,5700700,62.01
2002-07-25,69.90,71.85,67.30,69.31,8214700,61.67
2002-07-24,67.73,71.29,65.55,70.85,12852000,63.04
2002-07-23,71.55,71.71,67.22,67.73,14447700,60.26
2002-07-22,74.50,74.70,71.85,72.00,18432400,64.06
2002-07-19,74.30,77.00,70.96,77.00,55185900,68.51
2002-07-18,74.49,76.01,74.20,75.60,8952500,67.26
2002-07-17,76.63,76.63,71.73,74.48,7505700,66.27
2002-07-16,71.53,73.15,71.40,72.65,6129200,64.64
2002-07-15,73.07,73.10,70.42,72.95,5979800,64.90
2002-07-12,72.75,73.77,72.12,73.15,4583400,65.08
2002-07-11,71.51,73.25,69.93,73.25,8892300,65.17
2002-07-10,73.35,74.40,70.99,71.55,11826900,63.66
2002-07-09,73.10,74.25,70.83,70.91,4185300,63.09
2002-07-08,73.75,74.99,73.05,73.60,3157000,65.48
2002-07-05,71.75,74.20,71.47,73.95,2084900,65.79
2002-07-03,69.91,70.95,69.10,70.20,3413900,62.46
2002-07-02,70.52,71.40,69.91,70.70,3978400,62.90
2002-07-01,73.75,74.27,71.00,71.14,3114800,63.29
2002-06-28,72.50,74.40,72.50,73.35,3451600,65.26
2002-06-27,72.00,73.00,70.67,73.00,4063800,64.95
2002-06-26,69.35,71.25,69.03,70.80,5441300,62.99
2002-06-25,72.45,73.71,71.35,71.35,5773000,63.48
2002-06-24,70.60,72.07,69.38,71.45,5527100,63.57
2002-06-21,72.71,72.90,70.15,70.55,4400100,62.77
2002-06-20,73.85,74.15,72.25,72.70,3556400,64.68
2002-06-19,74.90,75.69,74.03,74.45,2671000,66.24
2002-06-18,75.00,77.02,73.89,75.78,2993400,67.42
2002-06-17,73.20,75.50,73.20,75.34,3078200,67.03
2002-06-14,70.11,73.20,70.00,72.85,3239700,64.82
2002-06-13,72.38,72.91,71.15,71.30,2234200,63.44
2002-06-12,72.10,72.75,70.10,72.50,4614700,64.50
2002-06-11,75.00,75.33,72.10,72.10,2176300,64.15
2002-06-10,74.25,75.60,73.20,74.74,2265700,66.50
2002-06-07,72.75,74.96,72.50,73.95,3165700,65.79
2002-06-06,75.55,76.00,73.33,73.95,2711600,65.79
2002-06-05,74.80,75.75,74.36,75.75,3781800,67.40
2002-06-04,73.80,74.60,73.14,73.80,4054500,65.66
2002-06-03,75.45,75.80,73.39,73.79,3018900,65.65
2002-05-31,75.25,76.94,75.20,75.45,2759000,67.13
2002-05-30,76.15,76.30,74.25,75.08,3467600,66.80
2002-05-29,76.70,76.80,75.82,76.15,2049300,67.75
2002-05-28,78.30,78.39,75.81,76.90,2628600,68.42
2002-05-24,78.80,79.06,77.76,78.19,1150000,69.57
2002-05-23,78.75,79.45,77.85,79.17,3379600,70.44
2002-05-22,78.95,79.12,77.66,78.20,3699500,69.58
2002-05-21,80.58,82.10,78.76,79.20,3338600,70.46
2002-05-20,80.40,80.48,79.60,80.24,1968800,71.39
2002-05-17,80.70,80.85,79.73,80.50,3149600,71.62
2002-05-16,79.63,80.50,79.40,80.05,2797900,71.22
2002-05-15,79.20,80.50,78.62,79.46,3011500,70.70
2002-05-14,79.85,80.10,78.20,79.30,3574300,70.55
2002-05-13,76.65,78.49,75.97,78.11,2864100,69.49
2002-05-10,78.64,78.64,76.25,76.75,2895700,68.28
2002-05-09,78.90,79.60,78.30,78.64,3616700,69.97
2002-05-08,76.57,80.10,76.57,79.50,4604100,70.73
2002-05-07,76.00,76.10,74.00,74.85,4740400,66.59
2002-05-06,78.80,79.09,75.15,75.16,3258900,66.87
2002-05-03,80.31,80.32,78.45,78.55,3450400,69.89
2002-05-02,80.00,81.00,79.80,80.71,4576800,71.81
2002-05-01,78.55,79.75,77.00,79.21,4153900,70.47
2002-04-30,78.25,79.95,78.00,78.75,3802700,70.06
2002-04-29,79.16,80.70,77.47,78.50,4251500,69.84
2002-04-26,79.00,79.95,78.70,79.15,5930300,70.42
2002-04-25,79.00,79.60,75.80,77.21,5830000,68.59
2002-04-24,82.20,82.38,79.49,79.49,4664200,70.61
2002-04-23,84.20,84.35,81.60,81.60,3413800,72.49
2002-04-22,85.50,86.05,84.10,84.10,2826500,74.71
2002-04-19,85.00,87.00,84.64,86.31,3567900,76.67
2002-04-18,85.06,85.50,83.26,84.52,2494900,75.08
2002-04-17,84.63,86.47,83.95,85.05,2970700,75.55
2002-04-16,82.35,85.23,82.35,84.59,3260500,75.14
2002-04-15,82.53,83.44,81.45,81.60,2664100,72.49
2002-04-12,81.75,83.01,81.65,83.00,5215500,73.73
2002-04-11,83.90,84.10,80.35,81.24,5272100,72.17
2002-04-10,84.80,85.59,83.22,84.49,3825200,75.05
2002-04-09,85.85,86.85,84.51,84.60,2844800,75.15
2002-04-08,85.05,86.30,84.95,86.06,2538600,76.45
2002-04-05,87.25,87.87,86.00,86.15,2209900,76.53
2002-04-04,86.10,87.50,85.80,86.55,2075300,76.88
2002-04-03,87.75,87.90,86.09,86.46,2619200,76.80
2002-04-02,87.70,88.25,87.24,87.53,2226100,77.75
2002-04-01,89.40,89.45,88.00,88.47,2711500,78.59
2002-03-28,89.10,90.95,88.96,90.25,2696000,80.17
2002-03-27,89.73,89.88,88.69,89.30,2372600,79.33
2002-03-26,88.05,89.80,87.98,88.85,2990200,78.93
2002-03-25,89.85,90.19,87.95,88.03,2448400,78.20
2002-03-22,90.05,90.85,89.25,89.73,2064000,79.71
2002-03-21,89.50,91.00,88.70,90.35,2097700,80.26
2002-03-20,90.45,91.15,89.50,89.85,2511600,79.82
2002-03-19,90.95,91.40,90.30,91.05,3836000,80.88
2002-03-18,90.00,91.00,89.00,89.20,2595300,79.24
2002-03-15,88.95,90.03,88.25,90.00,1905900,79.95
2002-03-14,88.01,88.60,87.20,88.40,1857100,78.53
2002-03-13,89.80,89.80,87.63,88.00,2817500,78.17
2002-03-12,89.30,90.61,88.99,89.80,2705200,79.77
2002-03-11,90.29,91.50,89.64,90.70,2281900,80.57
2002-03-08,90.20,91.60,89.12,90.29,3537500,80.21
2002-03-07,91.40,92.25,89.30,89.96,3274000,79.91
2002-03-06,90.10,91.50,88.80,90.87,5212700,80.72
2002-03-05,89.00,90.52,88.10,89.52,4597900,79.52
2002-03-04,84.45,89.50,84.30,89.10,4760300,79.15
2002-03-01,81.50,83.66,80.85,83.47,3703200,74.15
2002-02-28,81.20,82.50,80.65,80.94,2704600,71.90
2002-02-27,82.05,83.20,80.25,80.89,3410600,71.86
2002-02-26,81.96,82.75,80.75,81.40,2792900,72.31
2002-02-25,79.70,82.00,78.78,81.96,3690900,72.81
2002-02-22,79.48,79.50,77.75,79.00,4342500,70.18
2002-02-21,80.10,82.80,79.10,79.47,3944600,70.60
2002-02-20,78.50,80.60,77.52,80.60,5059900,71.60
2002-02-19,82.76,82.77,78.15,78.52,6216300,69.75
2002-02-15,85.11,85.11,82.61,82.76,3673000,73.52
2002-02-14,85.45,86.50,84.60,85.11,3575400,75.61
2002-02-13,83.75,85.39,83.73,84.58,2525500,75.13
2002-02-12,84.70,84.71,83.48,83.50,2249600,74.18
2002-02-11,83.10,84.98,82.60,84.85,2537800,75.37
2002-02-08,81.90,84.50,81.64,83.80,3830700,74.44
2002-02-07,82.00,83.37,80.17,81.11,4107300,72.05
2002-02-06,81.10,82.30,80.11,81.90,4392100,72.75
2002-02-05,81.80,82.56,80.52,81.04,3495300,71.99
2002-02-04,84.20,84.50,81.50,82.50,4878400,73.29
2002-01-31,86.50,87.20,84.66,86.98,4017700,77.27
2002-01-30,84.48,86.09,81.60,86.00,6734500,76.40
2002-01-29,88.80,88.80,83.65,84.48,5562400,75.05
2002-01-28,88.50,88.96,86.90,87.85,2791500,78.04
2002-01-25,85.39,88.68,85.35,87.30,4547500,77.55
2002-01-24,87.99,89.49,85.06,85.50,4284200,75.95
2002-01-23,87.10,88.38,85.78,87.25,3026600,77.51
2002-01-22,89.25,89.64,86.76,86.98,3138900,77.27
2002-01-18,89.00,89.80,88.21,89.21,2703600,79.25
2002-01-17,89.45,91.00,89.10,89.86,3029000,79.82
2002-01-16,89.00,89.75,88.03,88.63,3356600,78.63
2002-01-15,90.20,91.00,89.50,89.90,2779700,79.75
2002-01-14,91.00,91.01,89.21,89.97,3127400,79.81
2002-01-11,93.05,93.05,90.71,91.15,3635000,80.86
2002-01-10,93.75,94.20,92.60,93.00,3104600,82.50
2002-01-09,93.00,95.02,92.90,93.75,5142100,83.17
2002-01-08,93.25,93.55,92.20,92.50,5830800,82.06
2002-01-07,97.25,97.25,95.05,95.75,3136700,84.94
2002-01-04,94.35,96.78,94.35,96.75,5745900,85.83
2002-01-03,91.07,92.65,90.77,92.45,2645700,82.01
2002-01-02,92.80,92.81,89.27,91.07,3592600,80.79
2001-12-31,93.03,93.80,92.72,92.75,1228700,82.28
2001-12-28,92.70,93.79,92.34,93.27,1392600,82.74
2001-12-27,91.80,92.95,91.80,92.12,1705200,81.72
2001-12-26,92.41,93.70,92.10,92.80,1253200,82.32
2001-12-24,92.31,92.76,92.01,92.47,758000,82.03
2001-12-21,92.31,92.72,91.12,92.31,2180000,81.89
2001-12-20,94.00,94.74,92.01,92.31,3428700,81.89
2001-12-19,90.65,94.48,90.20,94.41,4382000,83.75
2001-12-18,89.14,90.85,88.70,90.80,2279700,80.55
2001-12-17,89.66,90.50,88.70,89.14,2026800,79.08
2001-12-14,91.10,91.75,88.50,89.66,3337900,79.54
2001-12-13,91.11,93.02,90.75,91.00,2442800,80.73
2001-12-12,91.85,92.80,90.80,92.73,2383700,82.26
2001-12-11,91.36,93.60,90.86,91.82,2705000,81.46
2001-12-10,91.50,92.20,90.90,91.35,1429700,81.04
2001-12-07,93.70,93.71,91.20,91.61,3220700,81.27
2001-12-06,92.40,95.17,92.05,93.90,4878900,83.30
2001-12-05,89.15,92.40,88.75,92.40,4415900,81.97
2001-12-04,87.00,87.67,85.77,87.17,2795000,77.33
2001-12-03,88.00,88.00,85.55,86.01,2880100,76.30
2001-11-30,88.75,89.35,87.55,89.00,2567900,78.95
2001-11-29,86.81,89.60,85.78,89.35,3860100,79.26
2001-11-28,89.60,89.79,86.50,86.81,3780000,77.01
2001-11-27,90.35,90.95,89.65,90.00,2477900,79.84
2001-11-26,90.05,91.94,80.80,91.44,1847400,81.12
2001-11-23,88.80,90.40,88.64,90.15,837500,79.97
2001-11-21,88.90,89.30,87.50,88.15,1806400,78.20
2001-11-20,90.05,91.24,89.20,89.75,1912900,79.62
2001-11-19,88.75,90.55,88.49,90.55,2483500,80.33
2001-11-16,88.60,88.85,87.50,87.75,2354900,77.84
2001-11-15,89.69,90.70,88.23,88.70,4265000,78.69
2001-11-14,92.75,92.75,90.60,91.50,3968800,81.17
2001-11-13,89.95,91.50,89.84,91.05,3791200,80.77
2001-11-12,86.86,88.10,85.50,88.10,2217300,78.16
2001-11-09,86.30,87.75,85.40,86.86,1373300,77.06
2001-11-08,87.70,88.80,86.58,86.70,2934000,76.91
2001-11-07,86.00,87.66,85.55,87.50,3268700,77.62
2001-11-06,84.40,86.60,84.00,86.50,3426500,76.74
2001-11-05,83.75,85.40,83.33,84.71,3141900,75.15
2001-11-02,80.50,82.45,80.30,82.25,2721800,72.97
2001-11-01,78.50,80.80,77.31,80.70,3166800,71.59
2001-10-31,81.15,81.50,78.00,78.16,3360800,69.34
2001-10-30,80.20,81.35,79.10,80.05,2467000,71.01
2001-10-29,83.12,83.12,80.85,80.85,2224900,71.72
2001-10-26,81.15,83.25,81.12,83.12,2734200,73.74
2001-10-25,79.70,81.50,78.65,81.40,3672800,72.21
2001-10-24,81.61,81.85,80.15,80.50,2523500,71.31
2001-10-23,81.61,83.00,81.40,81.60,2332100,72.28
2001-10-22,79.75,81.94,79.51,81.60,4297200,72.28
2001-10-19,81.05,81.06,79.15,79.75,3832200,70.64
2001-10-18,82.20,83.45,80.81,81.41,3086300,72.11
2001-10-17,85.60,86.07,82.06,82.07,3978900,72.70
2001-10-16,84.60,86.50,83.60,84.25,3315600,74.63
2001-10-15,82.55,85.09,81.52,84.40,3382300,74.76
2001-10-12,82.85,83.70,80.75,82.80,3623000,73.34
2001-10-11,82.00,85.35,82.00,83.85,6393700,74.27
2001-10-10,77.93,81.20,77.30,80.71,3811500,71.49
2001-10-09,75.40,78.15,75.00,77.93,2759300,69.03
2001-10-08,76.26,76.60,74.35,75.30,3023300,66.70
2001-10-05,79.01,79.01,75.88,76.25,5424500,67.54
2001-10-04,76.70,80.00,76.33,79.00,6241700,69.98
2001-10-03,73.35,76.95,72.88,76.69,3492500,67.93
2001-10-02,73.60,74.30,72.43,73.60,3034600,65.19
2001-10-01,71.36,74.50,71.00,73.50,3606900,65.11
2001-09-28,69.60,72.90,69.51,71.35,3247900,63.20
2001-09-27,69.85,69.85,66.93,68.90,4743900,61.03
2001-09-26,72.00,72.00,69.85,69.85,4862800,61.87
2001-09-25,70.50,72.23,69.60,70.03,3666700,62.03
2001-09-24,69.75,71.49,69.56,70.51,3071100,62.46
2001-09-21,65.76,68.25,63.29,67.69,5421300,59.96
2001-09-20,65.75,67.34,64.10,65.75,3923900,58.24
2001-09-19,67.80,68.50,63.27,67.51,5888500,59.80
2001-09-18,69.90,70.00,66.28,67.50,3562500,59.79
2001-09-17,72.30,72.31,68.58,69.40,5765800,61.47
2001-09-10,74.48,76.76,73.50,76.20,2558900,67.50
2001-09-07,77.10,77.40,74.00,74.48,3726700,65.97
2001-09-06,78.00,78.80,76.65,77.10,2891400,68.30
2001-09-05,80.65,81.40,78.10,78.55,3372100,69.58
2001-09-04,79.95,81.45,79.25,79.62,2620700,70.53
2001-08-31,79.70,81.40,79.01,80.10,2008900,70.95
2001-08-30,80.05,80.30,78.50,79.61,3152600,70.52
2001-08-29,81.05,81.55,79.80,80.80,2578800,71.57
2001-08-28,81.90,82.03,80.51,81.05,3512900,71.79
2001-08-27,81.30,82.80,80.50,81.90,2368800,72.55
2001-08-24,78.00,81.50,77.90,81.30,2903600,72.02
2001-08-23,77.27,77.98,76.80,77.70,2108800,68.83
2001-08-22,75.41,77.50,75.05,77.50,4084400,68.65
2001-08-21,77.83,79.69,75.40,75.40,3768800,66.79
2001-08-20,77.26,78.06,77.26,77.84,2560400,68.95
2001-08-17,80.05,80.15,77.05,77.25,4275400,68.43
2001-08-16,81.30,81.85,79.96,81.10,2545200,71.84
2001-08-15,81.50,82.17,80.81,81.85,2309300,72.50
2001-08-14,82.20,83.40,81.30,81.30,2258600,72.02
2001-08-13,80.15,82.59,79.95,82.20,2396800,72.81
2001-08-10,79.81,80.80,78.55,80.80,2591000,71.57
2001-08-09,80.60,80.76,78.95,80.05,3954300,70.91
2001-08-08,82.90,83.95,81.80,81.80,1921200,72.46
2001-08-07,83.68,84.18,82.77,83.54,1744000,74.00
2001-08-06,84.85,85.05,83.70,83.95,1228500,74.36
2001-08-03,86.10,86.50,84.85,85.50,1420400,75.74
2001-08-02,85.95,87.50,85.94,86.30,2010800,76.44
2001-08-01,83.50,85.90,83.40,85.35,2082200,75.60
2001-07-31,82.45,84.90,82.07,83.16,2308100,73.66
2001-07-30,83.85,84.75,82.06,82.69,2174700,73.25
2001-07-27,84.52,86.08,83.60,84.82,1770100,75.13
2001-07-26,82.80,85.00,81.80,84.64,2567400,74.87
2001-07-25,81.95,83.20,81.15,83.20,1863500,73.59
2001-07-24,81.30,82.56,80.75,81.85,2487700,72.40
2001-07-23,83.75,84.97,81.59,81.74,3210700,72.30
2001-07-20,82.85,83.80,82.05,82.95,2190000,73.37
2001-07-19,85.00,85.50,81.65,83.00,2470600,73.42
2001-07-18,83.85,85.10,82.30,84.00,2376100,74.30
2001-07-17,82.90,86.47,81.65,85.85,2687400,75.94
2001-07-16,85.90,87.14,82.00,83.40,2713000,73.77
2001-07-13,86.00,88.00,85.62,86.15,1880300,76.20
2001-07-12,83.50,86.85,83.08,86.55,3151600,76.56
2001-07-11,81.25,81.95,80.00,81.60,2863700,72.18
2001-07-10,82.25,82.85,81.14,81.60,2444600,72.18
2001-07-09,82.60,82.90,81.25,81.91,2765400,72.45
2001-07-06,83.75,83.75,81.70,83.10,2206600,73.51
2001-07-05,83.75,85.39,83.50,84.00,2055300,74.30
2001-07-03,84.60,85.15,83.75,84.00,1789700,74.30
2001-07-02,85.95,85.95,84.45,84.60,2441400,74.83
2001-06-29,87.00,87.24,84.50,85.80,4347900,75.89
2001-06-28,88.10,89.85,86.24,86.60,3007200,76.60
2001-06-27,89.01,91.50,87.50,87.50,3496800,77.40
2001-06-26,89.00,90.30,87.50,90.30,3260600,79.87
2001-06-25,92.85,92.85,90.60,90.95,1260700,80.45
2001-06-22,92.40,92.85,91.09,92.10,2606300,81.47
2001-06-21,87.75,93.51,87.75,93.00,3880900,82.26
2001-06-20,87.60,89.00,86.43,88.40,3849500,78.19
2001-06-19,90.50,91.50,87.75,88.18,4292900,78.00
2001-06-18,88.80,89.88,88.00,88.65,1799400,78.41
2001-06-15,86.75,90.00,86.05,89.29,3025300,78.98
2001-06-14,89.05,89.45,87.00,87.01,2714200,76.96
2001-06-13,91.56,92.98,89.07,89.16,2178300,78.87
2001-06-12,91.20,91.95,90.06,91.86,2592500,81.25
2001-06-11,95.20,95.65,91.90,92.01,2673700,81.39
2001-06-08,96.90,96.90,95.25,95.36,924900,84.35
2001-06-07,95.54,97.07,94.56,96.90,1536900,85.71
2001-06-06,96.30,96.30,94.69,95.54,1962000,84.51
2001-06-05,97.10,98.14,97.00,97.35,1376800,86.11
2001-06-04,96.20,96.90,95.25,96.51,1198400,85.37
2001-06-01,95.49,96.70,93.90,96.70,1920900,85.54
2001-05-31,94.55,95.85,94.49,95.10,1893200,84.12
2001-05-30,95.55,96.75,94.40,94.76,2355000,83.82
2001-05-29,97.50,97.60,95.21,96.88,2251400,85.69
2001-05-25,99.90,99.90,97.52,97.96,1234800,86.65
2001-05-24,99.00,100.25,98.05,99.85,1817000,88.32
2001-05-23,102.29,102.30,99.20,99.30,3134600,87.84
2001-05-22,102.60,105.15,102.31,103.29,2288500,91.36
2001-05-21,97.75,101.99,97.00,101.90,2332600,90.13
2001-05-18,97.90,97.90,96.75,97.25,1977200,86.02
2001-05-17,99.25,100.60,97.85,97.95,2270500,86.64
2001-05-16,94.60,99.95,92.50,99.95,3089700,88.41
2001-05-15,94.11,95.70,93.20,94.85,2560400,83.90
2001-05-14,92.40,94.25,92.28,94.10,1616200,83.24
2001-05-11,94.40,97.00,92.50,92.85,2591600,82.13
2001-05-10,95.91,97.65,94.49,94.51,1935600,83.60
2001-05-09,94.94,96.15,94.45,94.66,1931800,83.73
2001-05-08,96.10,96.55,95.02,95.25,1935100,84.25
2001-05-07,96.20,98.20,95.69,96.01,2135600,84.92
2001-05-04,94.00,97.80,93.80,97.20,3000400,85.98
2001-05-03,96.15,96.75,95.14,96.00,3092900,84.92
2001-05-02,94.40,98.50,93.95,98.00,4391200,86.69
2001-05-01,90.00,93.10,89.29,92.65,3781600,81.95
2001-04-30,95.08,95.08,91.00,91.10,2716800,80.58
2001-04-27,92.00,94.69,91.95,92.94,4054700,82.21
2001-04-26,92.82,96.10,91.50,92.49,4163200,81.81
2001-04-25,90.00,93.30,89.70,92.82,3109700,82.10
2001-04-24,92.70,93.74,91.15,91.40,2786500,80.85
2001-04-23,94.00,94.75,92.50,92.96,2063400,82.23
2001-04-20,95.50,96.45,94.50,95.66,2297300,84.62
2001-04-19,98.15,99.89,95.50,97.69,3918600,86.30
2001-04-18,95.25,102.50,95.10,99.65,5979300,88.04
2001-04-17,90.80,94.50,90.55,93.10,2838900,82.25
2001-04-16,94.00,94.25,91.78,91.78,2725300,81.08
2001-04-12,89.60,94.00,89.10,94.00,3024400,83.04
2001-04-11,91.50,91.95,89.50,91.30,3427000,80.66
2001-04-10,85.60,89.48,85.51,87.81,2955000,77.58
2001-04-09,85.75,87.25,82.61,84.00,2884500,74.21
2001-04-06,84.00,85.56,82.84,84.20,4452100,74.39
